step,herbivores,predators,resource_biomass,resource_fraction,mean_herbivore_energy,mean_predator_energy,mean_herbivore_speed,mean_predator_speed,herbivore_births,predator_births,herbivore_deaths,predator_deaths,kills
56,33,18,108338.78320615902,0.9850425063400053,90.3889523612387,118.01425942091143,1.7443701096982773,2.0839418386178417,0,0,0,0,0
57,33,18,108391.19185980792,0.9855190185364363,91.11078460469892,116.78422763937192,1.7443701096982773,2.0839418386178417,0,0,0,0,0
58,32,18,108438.65265298978,0.9859505435848557,91.75127557868745,118.08103197931518,1.7456696970005963,2.0839418386178417,0,0,1,0,1
59,32,18,108484.28603051453,0.986365453326681,92.4694955834174,116.83562152701302,1.7456696970005963,2.0839418386178417,0,0,0,0,0
60,31,18,108528.86623458282,0.9867707873598778,93.13090837670146,115.62938137519947,1.7464955694975222,2.0839418386178417,0,0,1,0,0
61,31,18,108567.94392242948,0.9871260911803499,93.85337744969465,114.38397092289733,1.7464955694975222,2.0839418386178417,0,0,0,0,0
62,31,18,108602.81424019742,0.9874431405711082,94.57834440923443,113.16525409071959,1.7464955694975222,2.0839418386178417,0,0,0,0,0
63,31,18,108634.17532167355,0.9877282831339519,95.30121479206177,111.93226324297335,1.7464955694975222,2.0839418386178417,0,0,0,0,0
64,31,19,108662.1960064452,0.9879830539993797,96.02444495299717,103.50771158263633,1.7464955694975222,2.1057769854724957,0,1,0,0,0
65,29,19,108687.30622064623,0.9882113621601263,95.84466424040916,105.70865530454435,1.7455465317999797,2.1057769854724957,0,0,2,0,2
66,29,19,108715.82471981185,0.9884706592748234,96.55940857066255,104.46455949953665,1.7455465317999797,2.1057769854724957,0,0,0,0,0
67,27,19,108741.4124952567,0.9887033095382836,95.38970117300299,107.8590816929461,1.7414430238464291,2.1057769854724957,0,0,2,0,2
68,28,19,108770.37497309543,0.9889666434148122,91.72143182097389,106.61426144376212,1.7465395766806633,2.1057769854724957,1,0,0,0,0
69,28,19,108793.27690045717,0.9891748732957543,92.42664036545932,105.3694411945781,1.7465395766806633,2.1057769854724957,0,0,0,0,0
70,26,19,108813.93329242419,0.9893626862239872,93.02741734018801,108.60211335937093,1.750324653348708,2.1057769854724957,0,0,2,0,2
71,25,19,108837.42060689288,0.9895762385865553,93.61874023223533,109.4780327577541,1.744711379357754,2.1057769854724957,0,0,1,0,1
72,25,19,108860.83587864702,0.9897891359192809,94.33781266005893,108.2606321722415,1.744711379357754,2.1057769854724957,0,0,0,0,0
73,24,19,108881.51137610794,0.9899771225593005,94.81027734782408,108.37137051585118,1.7475749274003902,2.1057769854724957,0,0,1,0,1
74,23,19,108902.65310249716,0.990169348265871,94.92730558774919,109.47054950095121,1.7409998697095954,2.1057769854724957,0,0,1,0,1
75,23,19,108924.25809342883,0.990365786086077,95.64637512916886,108.23890811527187,1.7409998697095954,2.1057769854724957,0,0,0,0,0
76,22,19,108943.21266806245,0.9905381256781525,95.7378659894633,109.34020433375072,1.7425009233819841,2.1057769854724957,0,0,1,0,1
77,21,19,108963.04591272166,0.9907184543513182,96.71557203780169,110.34221585218351,1.7443389429618386,2.1057769854724957,0,0,1,0,1
78,21,19,108983.37660867584,0.9909033059723692,97.45300410785897,109.10846932887355,1.7443389429618386,2.1057769854724957,0,0,0,0,0
79,21,19,109001.48651000106,0.9910679655897568,98.19171208833635,107.9012736266456,1.7443389429618386,2.1057769854724957,0,0,0,0,0
80,21,19,109017.48774573766,0.9912134527079249,98.93329112336512,106.6969513333597,1.7443389429618386,2.1057769854724957,0,0,0,0,0
81,21,19,109031.6565890616,0.99134227926963,99.67530246574776,105.49324246225922,1.7443389429618386,2.1057769854724957,0,0,0,0,0
82,20,19,109044.13290162457,0.9914557169309477,100.65433300563828,106.26147425072593,1.7479216876336838,2.1057769854724957,0,0,1,0,1
83,20,19,109057.34539358297,0.9915758481139696,101.41461075113523,105.04116090298992,1.7479216876336838,2.1057769854724957,0,0,0,0,0
84,20,19,109068.93674690972,0.9916812395111677,102.17589298832243,103.8099870721405,1.7479216876336838,2.1057769854724957,0,0,0,0,0
85,20,19,109079.09007475903,0.9917735560317746,102.93638967929516,102.58776241359527,1.7479216876336838,2.1057769854724957,0,0,0,0,0
86,20,19,109087.672122451,0.9918515860919049,103.70317235752182,101.3583651665521,1.7479216876336838,2.1057769854724957,0,0,0,0,0
87,19,19,109094.94902947672,0.9919177494963931,103.92026868269784,102.08897807444357,1.7532132098558413,2.1057769854724957,0,0,1,0,1
88,19,19,109103.54408876126,0.9919958978610806,104.7008570705776,100.88450604200993,1.7532132098558413,2.1057769854724957,0,0,0,0,0
89,19,19,109110.88551779898,0.9920626479153586,105.48445758587229,99.67119976480168,1.7532132098558413,2.1057769854724957,0,0,0,0,0
90,18,19,109117.1588521545,0.992119686593603,106.27826371477923,100.84763366874652,1.7500188737386368,2.1057769854724957,0,0,1,0,1
91,18,19,109125.01138367374,0.9921910837156668,107.07312237551115,99.64219309755772,1.7500188737386368,2.1057769854724957,0,0,0,0,0
92,18,19,109131.73030108931,0.992252173743218,107.86805765625832,98.43824031092959,1.7500188737386368,2.1057769854724957,0,0,0,0,0
93,18,19,109137.26857757382,0.9923025290969302,108.66762544256757,97.19260604155204,1.7500188737386368,2.1057769854724957,0,0,0,0,0
94,18,19,109141.74284445874,0.9923432102171711,109.46971383952646,95.96211098301275,1.7500188737386368,2.1057769854724957,0,0,0,0,0
95,17,19,109147.91680129369,0.9923993453308834,113.99934995671639,94.73093715216335,1.7421290131817926,2.1057769854724957,0,0,1,0,0
96,16,19,109153.26378291074,0.9924479613852413,114.16160487168729,95.72968083969613,1.7502287412443396,2.1057769854724957,0,0,1,0,1
97,14,19,109159.85936277031,0.9925079299978042,119.2795729175621,98.62580522275815,1.757128768822978,2.1057769854724957,0,0,2,0,2
98,14,19,109170.73606940247,0.9926068236538395,120.05020360670741,97.38074089718054,1.757128768822978,2.1057769854724957,0,0,0,0,0
99,14,19,109180.4161539927,0.9926948373318979,120.8227150465666,96.13664509217283,1.757128768822978,2.1057769854724957,0,0,0,0,0
100,14,19,109188.95059290508,0.9927724345214515,121.59583145533823,94.89158076659525,1.757128768822978,2.1057769854724957,0,0,0,0,0
101,13,19,109196.23312610172,0.9928386490804508,123.13523778243834,96.09398341637578,1.758039989087196,2.1057769854724957,0,0,1,0,1
102,13,19,109206.11024508478,0.9929284542430211,123.91011124880477,94.84988761136808,1.758039989087196,2.1057769854724957,0,0,0,0,0
103,12,19,109214.74512122662,0.9930069646322369,124.79814637476778,95.80256215367756,1.766935652714172,2.1057769854724957,0,0,1,0,1
104,12,19,109225.51754339309,0.9931049101086046,125.56656623867133,94.56031459695406,1.766935652714172,2.1057769854724957,0,0,0,0,0
105,12,19,109235.09618354069,0.9931920014291742,126.33648452336304,93.34133168247706,1.766935652714172,2.1057769854724957,0,0,0,0,0
106,12,19,109243.70929312141,0.9932703139115345,115.16825259886848,94.34318577737821,1.7547595680737553,2.1057769854724957,1,0,1,0,1
107,12,19,109251.4779846994,0.993340948740508,115.86884610953791,93.10019713398087,1.7547595680737553,2.1057769854724957,0,0,0,0,0
108,11,19,109258.55714206242,0.993405314157077,117.14017311754036,93.85579159570317,1.763275750471059,2.1057769854724957,0,0,1,0,1
109,11,19,109267.75626245601,0.993488954791949,117.80437582848941,92.63869053689447,1.763275750471059,2.1057769854724957,0,0,0,0,0
110,11,19,109276.05652689621,0.9935644228103769,118.46791887961213,91.39624533502604,1.763275750471059,2.1057769854724957,0,0,0,0,0
111,11,19,109283.59872506149,0.9936329983062813,119.1265962496162,90.17938368204499,1.763275750471059,2.1057769854724957,0,0,0,0,0
112,11,19,109290.36755528983,0.993694542153238,119.78381282886694,88.95014900492198,1.763275750471059,2.1057769854724957,0,0,0,0,0
113,11,19,109296.4471097408,0.9937498189375675,120.40680509094044,87.70479104083013,1.763275750471059,2.1057769854724957,0,0,0,0,0
114,11,19,109301.92914574745,0.9937996629392079,120.97498469530274,86.44835935086421,1.763275750471059,2.1057769854724957,0,0,0,0,0
115,11,19,109306.75364624086,0.9938435284684046,121.54464781088892,85.20426354585649,1.763275750471059,2.1057769854724957,0,0,0,0,0
116,11,19,109311.04160288072,0.9938825156106874,122.1124091589463,83.9596827025001,1.763275750471059,2.1057769854724957,0,0,0,0,0
117,11,19,109314.96809132463,0.993918216196419,122.67593660442391,82.72764121883887,1.763275750471059,2.1057769854724957,0,0,0,0,0
118,10,19,109318.46166153453,0.9939499805845152,120.1703850606165,83.69495573614886,1.7527812403392804,2.1057769854724957,0,0,1,0,1
119,10,19,109324.52636266826,0.99400512231888,120.78182438286481,82.46381793936104,1.7527812403392804,2.1057769854724957,0,0,0,0,0
120,11,18,109331.08758033672,0.9940647785020632,107.98961221794984,78.14802485122937,1.7785766698238954,2.109542481690552,1,0,0,1,0
121,12,18,109333.2723256702,0.9940846427367843,97.38425351020254,76.90341938047558,1.783586009322323,2.109542481690552,1,0,0,0,0
122,11,17,109332.23618849133,0.9940752219261255,93.00571781716884,82.74659666093196,1.7809631678105868,2.1150461989849703,0,0,1,1,1
123,11,16,109334.46213307083,0.9940954607543889,93.75754869122675,86.64945452183355,1.7809631678105868,2.1211607532433714,0,0,0,1,0
124,10,16,109336.34769549182,0.99411260474547,88.65907750295676,87.7908443322819,1.784495913842632,2.1211607532433714,0,0,1,0,1
125,10,16,109341.27490100407,0.9941574040936204,89.38122741037459,86.57668391292947,1.784495913842632,2.1211607532433714,0,0,0,0,0
126,10,16,109345.97089855633,0.9942001012428938,90.09232971202182,85.33806269068018,1.784495913842632,2.1211607532433714,0,0,0,0,0
127,10,16,109350.39556456718,0.9942403313799514,90.7957825194706,84.13026083313568,1.784495913842632,2.1211607532433714,0,0,0,0,0
128,10,16,109354.64794516741,0.9942789950562491,91.48707066418348,82.88785259321935,1.784495913842632,2.1211607532433714,0,0,0,0,0
129,10,16,109358.7457170684,0.994316252992736,92.16657780320068,81.66056833304441,1.784495913842632,2.1211607532433714,0,0,0,0,0
130,10,16,109362.67196171821,0.9943519513618324,92.83662216592136,80.40533815617935,1.784495913842632,2.1211607532433714,0,0,0,0,0
131,10,16,109366.41260970452,0.9943859622410275,93.500071176803,79.21285472769965,1.784495913842632,2.1211607532433714,0,0,0,0,0
132,10,16,109369.96139033063,0.9944182286156252,79.29625927463144,80.7732101283384,1.7970716555712598,2.1211607532433714,1,0,1,0,1
133,10,16,109372.99648463831,0.994445824429565,79.97035652881466,79.56088220467753,1.7970716555712598,2.1211607532433714,0,0,0,0,0
134,8,16,109375.8035121997,0.9944713466053049,83.1443506428125,83.47640012672721,1.8024006286287988,2.1211607532433714,0,0,2,0,2
135,8,16,109384.51335050681,0.9945505385687177,83.78183467587647,82.27993324878022,1.8024006286287988,2.1211607532433714,0,0,0,0,0
136,7,16,109392.83966089017,0.9946262434031811,76.62837294246155,81.22070953761522,1.8120709996971975,2.1211607532433714,0,0,1,0,1
137,7,16,109403.1544701193,0.9947200281516784,77.30265997571226,80.03418168023933,1.8120709996971975,2.1211607532433714,0,0,0,0,0
138,7,16,109412.75926787913,0.9948073573036056,77.99616176939143,78.87177433205949,1.8120709996971975,2.1211607532433714,0,0,0,0,0
139,7,16,109421.87861180579,0.9948902725914818,78.69445670635892,77.63033274112296,1.8120709996971975,2.1211607532433714,0,0,0,0,0
140,7,16,109430.57590981753,0.9949693505354862,79.39506629553954,76.40721706848933,1.8120709996971975,2.1211607532433714,0,0,0,0,0
141,7,16,109438.84976266147,0.9950445784132718,80.10108860694349,75.16813777805552,1.8120709996971975,2.1211607532433714,0,0,0,0,0
142,7,16,109446.67913314055,0.9951157649495384,80.81651503226091,73.96093296813201,1.8120709996971975,2.1211607532433714,0,0,0,0,0
143,6,16,109454.08061913369,0.9951830610562284,78.97875106229353,75.63935587609345,1.816095333490179,2.1211607532433714,0,0,1,0,1
144,6,16,109464.00864094842,0.9952733290396963,79.73135867178236,74.45945903671017,1.816095333490179,2.1211607532433714,0,0,0,0,0
145,6,15,109473.51631514113,0.9953597751205834,80.48799565429006,78.13885208309551,1.816095333490179,2.1166911598263543,0,0,0,1,0
146,6,15,109482.60867004328,0.9954424450176996,81.2509409716451,76.94919194099117,1.816095333490179,2.1166911598263543,0,0,0,0,0
147,6,15,109491.3558455016,0.9955219764595515,82.01559199415782,75.70061633453503,1.816095333490179,2.1166911598263543,0,0,0,0,0
148,6,15,109499.7237652547,0.9955980596165015,82.78791629952029,74.4858891913932,1.816095333490179,2.1166911598263543,0,0,0,0,0
149,6,15,109507.69353702542,0.9956705227153814,83.57259060383085,73.28290305231339,1.816095333490179,2.1166911598263543,0,0,0,0,0
150,6,15,109515.33742740435,0.9957400228215687,84.36431911686098,72.03432744585726,1.816095333490179,2.1166911598263543,0,0,0,0,0
151,6,14,109522.72339372063,0.9958071778195909,85.15814618768009,75.8905280721588,1.816095333490179,2.1077667941103146,0,0,0,1,0
152,6,14,109529.87664959874,0.9958722169578398,85.95295402362353,74.68326450965071,1.816095333490179,2.1077667941103146,0,0,0,0,0
153,6,13,109536.74248030999,0.9959346427567252,86.75696356648234,79.21450270691979,1.816095333490179,2.112435363269448,0,0,0,1,0
154,6,13,109543.41634035767,0.9959953231117539,87.56126275273243,78.02603350409379,1.816095333490179,2.112435363269448,0,0,0,0,0
155,6,13,109549.93087625419,0.9960545548529388,88.36443630901277,76.8179167716676,1.816095333490179,2.112435363269448,0,0,0,0,0
156,6,13,109556.29131905179,0.9961123855422761,89.16653296001955,75.62120843330253,1.816095333490179,2.112435363269448,0,0,0,0,0
157,6,13,109562.49951365624,0.9961688319540969,89.9685529720149,74.47879083512113,1.816095333490179,2.112435363269448,0,0,0,0,0
158,6,13,109568.70169393277,0.9962252236821888,90.79006028846594,73.24545603018223,1.816095333490179,2.112435363269448,0,0,0,0,0
159,6,12,109574.88133860842,0.996281410511129,91.58880786289329,78.05186038676328,1.816095333490179,2.112985245840917,0,0,0,1,0
160,4,12,109583.9327617464,0.9963637082467128,90.48853126894855,79.14513978389854,1.7994632297548874,2.112985245840917,0,0,2,0,1
161,4,11,109596.00228976636,0.9964734473242554,91.18701294785897,85.06032417945003,1.7994632297548874,2.106703525836709,0,0,0,1,0
162,4,11,109607.49894978743,0.9965779777469401,91.89942720446787,83.88148801087483,1.7994632297548874,2.106703525836709,0,0,0,0,0
163,4,11,109618.5718802743,0.996678655517878,92.60763674652662,82.6825957173127,1.7994632297548874,2.106703525836709,0,0,0,0,0
164,4,11,109629.24183288461,0.9967756693161758,93.31086540383487,81.47302759183624,1.7994632297548874,2.106703525836709,0,0,0,0,0
165,4,11,109639.51916751309,0.9968691133365103,94.01137419212507,80.2840227851441,1.7994632297548874,2.106703525836709,0,0,0,0,0
166,4,11,109649.3779238199,0.9969587515411722,94.71509505171444,79.05532731497607,1.7994632297548874,2.106703525836709,0,0,0,0,0
167,4,11,109658.8775302971,0.9970451242684322,95.41498912430055,77.85079032424913,1.7994632297548874,2.106703525836709,0,0,0,0,0
168,4,11,109668.06720899636,0.9971286790571282,96.10347158592919,76.64457164611832,1.7994632297548874,2.106703525836709,0,0,0,0,0
169,4,11,109676.98106705777,0.9972097260176545,96.77724335115431,75.41587617595027,1.7994632297548874,2.106703525836709,0,0,0,0,0
170,3,11,109685.52832569205,0.9972874397672304,91.06882794221836,77.5968718554987,1.7719365375421432,2.106703525836709,0,0,1,0,1
171,3,11,109696.7843095086,0.9973897819034613,91.73406260488854,76.36817638533067,1.7719365375421432,2.106703525836709,0,0,0,0,0
172,3,11,109707.49068653185,0.9974871268813603,92.40330828994752,75.18182806756356,1.7719365375421432,2.106703525836709,0,0,0,0,0
173,2,11,109717.77779544287,0.9975806597718435,100.51998842221889,78.13716891518709,1.8607784589980656,2.106703525836709,0,0,1,0,1
174,2,11,109730.09267316725,0.997692629628435,101.15366364634603,76.90847344501904,1.8607784589980656,2.106703525836709,0,0,0,0,0
175,2,11,109741.73943415549,0.9977985248055367,101.79964752449403,75.70393645429213,1.8607784589980656,2.106703525836709,0,0,0,0,0
176,2,11,109752.73772141334,0.9978985239021234,102.45986162893713,74.51533618419819,1.8607784589980656,2.106703525836709,0,0,0,0,0
177,2,11,109763.18332022586,0.9979934978212501,103.11463441580598,73.30794815168525,1.8607784589980656,2.106703525836709,0,0,0,0,0
178,2,11,109773.12729742173,0.998083910874915,103.75372491647695,72.1005601191723,1.8607784589980656,2.106703525836709,0,0,0,0,0
179,2,10,109782.7475005573,0.9981713800962568,104.38557439129394,78.04937875579762,1.8607784589980656,2.118131101109685,0,0,0,1,0
180,2,10,109791.73854327752,0.9982531288384305,104.99113839679161,76.820160027313,1.8607784589980656,2.118131101109685,0,0,0,0,0
181,2,10,109800.22057999343,0.998330249574498,105.5989635734379,75.59094129882841,1.8607784589980656,2.118131101109685,0,0,0,0,0
182,2,10,109808.16839530249,0.9984025130399005,106.22486109362373,74.38726435882407,1.8607784589980656,2.118131101109685,0,0,0,0,0
183,2,10,109815.65445490411,0.9984705781103616,106.85497480076302,73.15804563033949,1.8607784589980656,2.118131101109685,0,0,0,0,0
184,2,10,109822.79830866348,0.9985355317622653,107.45885811673428,71.97780687175576,1.8607784589980656,2.118131101109685,0,0,0,0,0
185,2,9,109829.55712078439,0.9985969845221583,108.04893408056722,78.71048384693138,1.8607784589980656,2.141776138410978,0,0,0,1,0
186,2,9,109835.99205435367,0.9986554924996676,108.61227789184265,77.46453430871597,1.8607784589980656,2.141776138410978,0,0,0,0,0
187,3,9,109842.02945820324,0.998710386040501,64.12009196573017,76.21858477050054,1.8210584162894616,2.141776138410978,1,0,0,0,0
188,3,9,109845.1046713349,0.9987383466245237,64.72670551439789,74.97263523228513,1.8210584162894616,2.141776138410978,0,0,0,0,0
189,3,9,109848.01298100618,0.9987647896817836,65.33006965481208,73.75006355980389,1.8210584162894616,2.141776138410978,0,0,0,0,0
190,2,9,109850.67326038246,0.9987889775874148,63.52580222907414,76.69755673948706,1.713322142099169,2.141776138410978,0,0,1,0,1
191,2,9,109855.85685349024,0.9988361080737985,64.18240626341063,75.49898283627009,1.713322142099169,2.141776138410978,0,0,0,0,0
192,2,8,109860.67478286219,0.9988799138567643,64.84975904039158,83.58077970528149,1.713322142099169,2.1429178092833334,0,0,0,1,0
193,2,8,109865.19166115244,0.9989209824102425,65.51675148035633,82.34573685879914,1.713322142099169,2.1429178092833334,0,0,0,0,0
194,2,8,109869.36426876145,0.9989589207711463,66.20632822255398,81.13999173909258,1.713322142099169,2.1429178092833334,0,0,0,0,0
195,2,7,109873.21012141567,0.998993888196711,66.91864510290074,91.47965125974659,1.713322142099169,2.164563494762904,0,0,0,1,0
196,2,7,109876.79783417494,0.9990265085517107,67.63820935579714,90.25302448684813,1.713322142099169,2.164563494762904,0,0,0,0,0
197,1,7,109880.22731841008,0.9990576902545734,104.36176787564695,94.97259032205802,1.685025953326084,2.164563494762904,0,0,1,0,1
198,1,7,109885.87812710177,0.9991090687784203,105.17720396221058,93.83076043723341,1.685025953326084,2.164563494762904,0,0,0,0,0
199,1,7,109891.11027557275,0.9991566407419488,106.01780169905523,92.63761678065008,1.685025953326084,2.164563494762904,0,0,0,0,0
200,1,7,109895.94483264425,0.9992005977079937,106.88478989824615,91.44447312406676,1.685025953326084,2.164563494762904,0,0,0,0,0
201,1,7,109900.40900519982,0.9992411870481427,107.77510818433488,90.28781773674096,1.685025953326084,2.164563494762904,0,0,0,0,0
202,1,7,109904.52723840124,0.9992786310237382,108.68681915091787,89.0912482197864,1.685025953326084,2.164563494762904,0,0,0,0,0
203,1,7,109908.35044677973,0.9993133925620531,109.5997360566343,87.95135109602948,1.685025953326084,2.164563494762904,0,0,0,0,0
204,1,7,109911.86475715844,0.9993453455247969,110.5341941732662,86.75820743944617,1.685025953326084,2.164563494762904,0,0,0,0,0
205,1,7,109915.09193433292,0.9993746878027723,111.48875500854386,85.53158066654764,1.685025953326084,2.164563494762904,0,0,0,0,0
206,1,7,109918.05463947126,0.9994016254368185,112.46071965847253,84.30495389364917,1.685025953326084,2.164563494762904,0,0,0,0,0
207,1,7,109920.77155270391,0.9994263282712145,113.44922239725652,83.07832712075067,1.685025953326084,2.164563494762904,0,0,0,0,0
