step,herbivores,predators,resource_biomass,resource_fraction,mean_herbivore_energy,mean_predator_energy,mean_herbivore_speed,mean_predator_speed,herbivore_births,predator_births,herbivore_deaths,predator_deaths,kills
0,90,18,69759.4570427102,0.6342699112238388,54.0,72.0,1.7370299685869548,2.0712331876248093,0,0,0,0,0
1,87,18,71223.9562260357,0.6475854931732014,55.84462412066496,78.13990071437391,1.7406902278192116,2.0712331876248093,0,0,3,0,3
2,85,18,72694.86699945615,0.6609593708555402,57.655819062089634,81.92049175525702,1.7427222801412303,2.0712331876248093,0,0,2,0,2
3,82,18,74162.8031221719,0.6743062022918448,59.51143659085512,87.88591370210787,1.745095139059313,2.0712331876248093,0,0,3,0,3
4,82,18,75625.4040527214,0.687604524866339,61.33954088910019,86.64388838903254,1.745095139059313,2.0712331876248093,0,0,0,0,0
5,82,18,77065.48867337526,0.7006981236874668,63.18777778489914,85.38812725860113,1.745095139059313,2.0712331876248093,0,0,0,0,0
6,80,18,78481.61373719353,0.7135738764038324,65.02450575301106,88.8435008999683,1.7442852603580026,2.0712331876248093,0,0,2,0,2
7,78,18,79881.17433770813,0.7262990210003175,66.90889424896365,92.47744752121697,1.7465031641090565,2.0712331876248093,0,0,2,0,2
8,74,18,81256.99198168372,0.7388082888744971,68.83557176050799,100.76024804908204,1.7495343342566951,2.0712331876248093,0,0,4,0,4
9,73,18,82612.95570528194,0.7511370400868643,70.77872685928291,101.481190118706,1.7483254548737999,2.0712331876248093,0,0,1,0,1
10,72,18,83935.7481797265,0.7631641902526093,72.62429604040865,102.59935984285009,1.7482418923472691,2.0712331876248093,0,0,1,0,1
11,70,18,85223.7140005446,0.7748746880325659,74.56547035919418,106.47880582651436,1.7504558356747972,2.0712331876248093,0,0,2,0,2
12,69,18,86477.44876981509,0.7862739487853634,76.5595661032006,107.52106047180325,1.7480425329835882,2.0712331876248093,0,0,1,0,1
13,69,18,87693.27775097748,0.7973285609144843,78.49539324325814,106.29154438570467,1.7480425329835882,2.0712331876248093,0,0,0,0,0
14,66,18,88864.44743510203,0.807977119877937,80.46143714110202,110.18342210389476,1.7453406501995115,2.0712331876248093,0,0,3,0,3
15,66,18,90000.87209171853,0.8183097686200769,82.4085701265103,108.92766097346335,1.7453406501995115,2.0712331876248093,0,0,0,0,0
16,65,18,91088.05595807129,0.8281947081483958,84.51469848644662,110.18730627113581,1.7455821138751413,2.0712331876248093,0,0,1,0,1
17,63,18,92131.12517098126,0.8376785465427754,86.69718984292882,113.88088066311573,1.7462553592218686,2.0712331876248093,0,0,2,0,2
18,64,18,93131.41005445414,0.8467733794318911,87.10430609813227,112.62511953268432,1.743494742218026,2.0712331876248093,1,0,0,0,0
19,64,18,94078.23082070172,0.855382103593621,89.10614850591506,111.40924518462444,1.743494742218026,2.0712331876248093,0,0,0,0,0
20,63,18,94975.96497437127,0.863544520362461,91.15334944570297,112.73629151972479,1.7407950328748234,2.0712331876248093,0,0,1,0,1
21,63,18,95828.7789520626,0.8712985119910018,93.16423293959234,111.5050330115609,1.7407950328748234,2.0712331876248093,0,0,0,0,0
22,62,18,96642.28961338186,0.8786951483297667,93.35253144863673,112.85583504725496,1.7435402734840775,2.0712331876248093,1,0,2,0,1
23,60,18,97403.64680859032,0.8856175926991207,95.40331486935929,114.26573529918038,1.745940937033697,2.0712331876248093,0,0,2,0,2
24,60,18,98126.53212195702,0.8921902413832037,97.44512861355491,113.00997416874897,1.745940937033697,2.0712331876248093,0,0,0,0,0
25,57,18,98805.21087092668,0.8983609532566481,97.59207362759128,119.71516063586894,1.7493953256973735,2.0712331876248093,1,0,4,0,4
26,58,18,99452.26108904273,0.9042440908526097,97.70200775689321,118.47368651018893,1.7472204759305947,2.0712331876248093,1,0,0,0,0
27,57,18,100053.3443414875,0.9097092856423692,99.83931801648814,119.40437630391173,1.7484807700060616,2.0712331876248093,0,0,1,0,1
28,56,18,100617.75192576286,0.9148410163574352,99.66634566081471,122.83044023941582,1.7524111773770816,2.0712331876248093,1,0,2,0,2
29,57,18,101146.0365722958,0.9196443085569747,99.75191287003878,121.58692521042657,1.7554236803434653,2.0712331876248093,1,0,0,0,0
